Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"singles_healthy_boundaries","act_10_boundary_failure",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_healthy_boundaries","act_11_boundary_plan",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_healthy_boundaries","act_11_boundary_plan",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_1_mirror_test",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_1_mirror_test",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_2_origin_story",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_2_origin_story",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_2_origin_story",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_3_cultural_distortion",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_4_enemy_tactics",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_4_enemy_tactics",4,"teaching","warning","Excessive line breaks in text","Text has 23 line breaks. May create visual fragmentation."
"singles_identity_self_worth","act_4_enemy_tactics",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_5_rebuilding_foundation",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_identity_self_worth","act_5_rebuilding_foundation",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_5_rebuilding_foundation",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_5_rebuilding_foundation",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_6_beauty_trap",2,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_identity_self_worth","act_6_beauty_trap",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_6_beauty_trap",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_7_character_over_currency",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_8_rejection_wounds",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_8_rejection_wounds",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_9_inner_voice",0,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_identity_self_worth","act_9_inner_voice",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_9_inner_voice",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_10_identity_boundaries",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_10_identity_boundaries",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_11_identity_attraction",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_11_identity_attraction",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_12_living_from_identity",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_identity_self_worth","act_12_living_from_identity",3,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_identity_self_worth","act_12_living_from_identity",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_1_sexuality_design",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_2_cultural_lies",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_3_vulnerability_patterns",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_3_vulnerability_patterns",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_10_grace_recovery",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_purity_discipline","act_11_marriage_preparation",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_1_why_we_miss",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_red_flags","act_1_why_we_miss",2,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_red_flags","act_1_why_we_miss",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_1_why_we_miss",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_2_character_red_flags",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_red_flags","act_2_character_red_flags",1,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_red_flags","act_2_character_red_flags",2,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_red_flags","act_2_character_red_flags",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_2_character_red_flags",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_3_control_manipulation",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_red_flags","act_3_control_manipulation",1,"teaching","warning","Excessive line breaks in text","Text has 32 line breaks. May create visual fragmentation."
"singles_red_flags","act_3_control_manipulation",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_3_control_manipulation",3,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_red_flags","act_3_control_manipulation",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_3_control_manipulation",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_4_emotional_immaturity",0,"teaching","warning","Excessive line breaks in text","Text has 32 line breaks. May create visual fragmentation."
"singles_red_flags","act_4_emotional_immaturity",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_4_emotional_immaturity",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_5_anger_conflict",0,"teaching","warning","Excessive line breaks in text","Text has 34 line breaks. May create visual fragmentation."
"singles_red_flags","act_5_anger_conflict",1,"teaching","warning","Excessive line breaks in text","Text has 38 line breaks. May create visual fragmentation."
"singles_red_flags","act_5_anger_conflict",2,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_red_flags","act_5_anger_conflict",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_5_anger_conflict",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_6_addiction_dependency",0,"teaching","warning","Excessive line breaks in text","Text has 32 line breaks. May create visual fragmentation."
"singles_red_flags","act_6_addiction_dependency",1,"teaching","warning","Excessive line breaks in text","Text has 32 line breaks. May create visual fragmentation."
"singles_red_flags","act_6_addiction_dependency",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_6_addiction_dependency",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_7_spiritual_values",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_red_flags","act_7_spiritual_values",1,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_red_flags","act_7_spiritual_values",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_7_spiritual_values",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_8_relational_history",0,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_red_flags","act_8_relational_history",1,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_red_flags","act_8_relational_history",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_8_relational_history",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_9_trusting_instincts",1,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_red_flags","act_9_trusting_instincts",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_9_trusting_instincts",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_10_responding_to_flags",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_10_responding_to_flags",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_11_exit_plan",2,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_red_flags","act_11_exit_plan",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_11_exit_plan",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_12_discernment_commitment",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_red_flags","act_12_discernment_commitment",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_1_confidence_paradox",0,"teaching","warning","Excessive line breaks in text","Text has 35 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_1_confidence_paradox",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_1_confidence_paradox",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_2_imposter_fear",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_2_imposter_fear",1,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_2_imposter_fear",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_2_imposter_fear",3,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_2_imposter_fear",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_3_internal_anchor",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_3_internal_anchor",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_4_rejection_resilience",0,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_4_rejection_resilience",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_4_rejection_resilience",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_4_rejection_resilience",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_5_dating_anxiety",1,"teaching","warning","Excessive line breaks in text","Text has 21 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_5_dating_anxiety",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_5_dating_anxiety",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_6_confident_presence",1,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_6_confident_presence",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_6_confident_presence",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_7_conversation_confidence",0,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_7_conversation_confidence",1,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_7_conversation_confidence",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_7_conversation_confidence",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_8_own_standards",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_8_own_standards",1,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_8_own_standards",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_8_own_standards",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_9_comparison_trap",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_9_comparison_trap",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_10_confidence_through_action",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_10_confidence_through_action",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_10_confidence_through_action",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_11_confident_identity",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_secure_confidence","act_11_confident_identity",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_secure_confidence","act_11_confident_identity",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_1_attraction_gift",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_1_attraction_gift",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_2_biblical_purity",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_2_biblical_purity",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_3_vulnerability_patterns",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_3_vulnerability_patterns",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_3_vulnerability_patterns",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_4_practical_strategies",0,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_4_practical_strategies",1,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_4_practical_strategies",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_4_practical_strategies",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_5_accountability",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_5_accountability",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_5_accountability",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_6_partner_communication",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_6_partner_communication",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_7_when_you_fall",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_7_when_you_fall",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_8_mind_purity",1,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_8_mind_purity",2,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_8_mind_purity",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_8_mind_purity",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_9_preparing_for_marriage",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_9_preparing_for_marriage",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_10_partner_struggles",1,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_10_partner_struggles",2,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_sexual_chemistry","act_10_partner_struggles",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_10_partner_struggles",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_11_purity_commitment",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_sexual_chemistry","act_11_purity_commitment",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_1_hidden_landmines",0,"teaching","warning","Excessive line breaks in text","Text has 29 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_1_hidden_landmines",1,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_1_hidden_landmines",2,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_1_hidden_landmines",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_1_hidden_landmines",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_2_trigger_categories",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_2_trigger_categories",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_3_trigger_origins",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_3_trigger_origins",1,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_3_trigger_origins",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_3_trigger_origins",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_3_trigger_origins",4,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_3_trigger_origins",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_4_triggers_in_relationship",0,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_4_triggers_in_relationship",1,"teaching","warning","Excessive line breaks in text","Text has 36 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_4_triggers_in_relationship",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_4_triggers_in_relationship",3,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_4_triggers_in_relationship",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_5_early_warning",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_5_early_warning",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_5_early_warning",2,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_5_early_warning",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_6_in_moment_response",0,"teaching","warning","Excessive line breaks in text","Text has 25 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_6_in_moment_response",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_6_in_moment_response",4,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_6_in_moment_response",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_7_communicating_triggers",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_7_communicating_triggers",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_7_communicating_triggers",4,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_7_communicating_triggers",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_8_healing_source",0,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_8_healing_source",1,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_8_healing_source",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_8_healing_source",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_9_repair_after_trigger",1,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_toxic_triggers","act_9_repair_after_trigger",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_9_repair_after_trigger",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_10_trigger_plan",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_toxic_triggers","act_10_trigger_plan",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_1_invisible_inheritance",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_1_invisible_inheritance",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_1_invisible_inheritance",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_1_invisible_inheritance",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_2_conflict_patterns",0,"teaching","warning","Excessive line breaks in text","Text has 24 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_2_conflict_patterns",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_2_conflict_patterns",4,"teaching","warning","Excessive line breaks in text","Text has 32 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_2_conflict_patterns",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_3_love_expression",0,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_3_love_expression",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_3_love_expression",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_3_love_expression",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_3_love_expression",7,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_4_parents_marriage",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_4_parents_marriage",3,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_4_parents_marriage",4,"teaching","warning","Excessive line breaks in text","Text has 36 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_4_parents_marriage",6,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_5_generational_cycles",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_5_generational_cycles",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_5_generational_cycles",4,"action","warning","Unmatched markdown pattern (underscores)","Text has odd number of __ - likely unclosed italic"
"singles_unhealthy_family_patterns","act_5_generational_cycles",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_6_grieving_family",0,"teaching","warning","Excessive line breaks in text","Text has 30 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_6_grieving_family",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_6_grieving_family",3,"action","warning","Unmatched markdown pattern (underscores)","Text has odd number of __ - likely unclosed italic"
"singles_unhealthy_family_patterns","act_6_grieving_family",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_7_forgiving_family",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_7_forgiving_family",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_7_forgiving_family",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_8_family_boundaries",0,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_8_family_boundaries",1,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_8_family_boundaries",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_8_family_boundaries",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
